atclNo,atclNm,rletTpNm,tradTpNm,flrInfo,prc,rentPrc,hanPrc,spc1,spc2,direction,atclCfmYmd,lat,lng,atclFetrDesc,tagList,bildNm,town
2438381856,단독,단독/다가구,매매,1/-,140000,0,14억,417,128.62,동향,24.08.05.,37.590746,126.963571,너른마당의 전망좋은 단독주택,"['25년이상', '마당', '방네개이상', '화장실두개']",,종로구 부암동
2438109892,단독,단독/다가구,전세,-/-,95000,0,"9억 5,000",463,0,남향,24.08.03.,37.592676,126.962056,부암동 단독독채 전세,"['25년이상', '융자금없는', '대형평수', '방네개이상']",,종로구 부암동
2433845349,대,토지,매매,-,1550000,0,155억,5894,0,,24.07.10.,37.593066,126.96181,종로구 부암동 개발부지 매매,[],,종로구 부암동
2438906543,다가구,단독/다가구,매매,3/B1,350000,0,35억,298,421.13,남서향,24.08.08.,37.594181,126.965627,환기미술관 맞은편에 위치한 설계 잘 한 신축 주택 매도,"['10년이내', '방네개이상', '화장실네개이상']",,종로구 부암동
2438893549,다가구,단독/다가구,월세,B1/3,3000,50,"3,000",38,38.29,남향,24.08.08.,37.597789,126.966516,인왕산을 마주한 아름다운 동네의 빨간 벽돌집 1층 월세,"['25년이상', '융자금없는', '소형평수']",,종로구 부암동
2438905432,빌라,빌라,매매,저/3,50000,0,5억,63,63.95,남서향,24.08.08.,37.597572,126.9664,,"['25년이상', '방세개', '화장실두개']",,종로구 부암동
2436986577,빌라,빌라,매매,3/3,55000,0,"5억 5,000",135,84,남향,24.07.27.,37.59715,126.96609,입주 협의 다락방 복층 포함 방4 백사실 계곡 입구 숲세권,"['25년이내', '대형평수', '탑층']",,종로구 부암동
2438400089,다가구,단독/다가구,매매,3/B1,350000,0,35억,298,421.13,남서향,24.08.05.,37.594181,126.965627,부암동 환기미술관 근처 다가구주택 통매매,"['10년이내', '방네개이상', '화장실네개이상']",,종로구 부암동
2438147530,한옥주택,한옥주택,매매,1/-,135000,0,"13억 5,000",1772,12.99,,24.08.05.,37.597726,126.971173,자연녹지지역 입니다.,['25년이상'],,종로구 부암동
2437771279,단독,단독/다가구,매매,1/B1,280000,0,28억,423,239.09,남동향,24.08.01.,37.594296,126.968563,1종일반주거지역 입지 좋은 부암동 단독주택 매매,"['25년이상', '방네개이상', '화장실네개이상']",,종로구 부암동
2437407748,단독,단독/다가구,매매,1/-,180000,0,18억,298,88.99,남서향,24.07.30.,37.597488,126.967674,부암동 꼭대기 수미정사 사찰근처 산속마을같은 고요한 단독주택,"['25년이상', '방세개', '화장실두개']",,종로구 부암동
2435314187,대,토지,매매,-,402000,0,"40억 2,000",1329,0,,24.07.18.,37.595133,126.96906,,[],,종로구 부암동
